x(m),y(m),z(m),Vx(m/s),Vy(m/s),Vz(m/s),Bx(T),By(T),Bz(T),t(s)
1.102005080384e-01,4.262149154959e-05,-7.926698242872e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.159000000000e-08
1.103387296682e-01,4.267523736897e-05,-7.936510437902e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.160000000000e-08
1.104769512980e-01,4.272898318836e-05,-7.946322632932e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.161000000000e-08
1.106151729277e-01,4.278272900774e-05,-7.956134827961e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.162000000000e-08
1.107533945575e-01,4.283647482713e-05,-7.965947022991e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.163000000000e-08
1.108916161873e-01,4.289022064651e-05,-7.975759218021e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.164000000000e-08
1.110298378171e-01,4.294396646590e-05,-7.985571413051e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.165000000000e-08
1.111680594469e-01,4.299771228528e-05,-7.995383608081e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.166000000000e-08
1.113062810767e-01,4.305145810466e-05,-8.005195803111e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.167000000000e-08
1.114445027065e-01,4.310520392405e-05,-8.015007998141e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.168000000000e-08
1.115827243363e-01,4.315894974343e-05,-8.024820193170e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.169000000000e-08
1.117209459661e-01,4.321269556282e-05,-8.034632388200e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.170000000000e-08
1.118591675958e-01,4.326644138220e-05,-8.044444583230e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.171000000000e-08
1.119973892256e-01,4.332018720159e-05,-8.054256778260e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.172000000000e-08
1.121356108554e-01,4.337393302097e-05,-8.064068973290e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.173000000000e-08
1.122738324852e-01,4.342767884035e-05,-8.073881168320e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.174000000000e-08
1.124120541150e-01,4.348142465974e-05,-8.083693363350e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.175000000000e-08
1.125502757448e-01,4.353517047912e-05,-8.093505558380e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.176000000000e-08
1.126884973746e-01,4.358891629851e-05,-8.103317753409e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.177000000000e-08
1.128267190044e-01,4.364266211789e-05,-8.113129948439e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.178000000000e-08
1.129649406342e-01,4.369640793728e-05,-8.122942143469e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.179000000000e-08
1.131031622640e-01,4.375015375666e-05,-8.132754338499e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.180000000000e-08
1.132413838937e-01,4.380389957604e-05,-8.142566533529e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.181000000000e-08
1.133796055235e-01,4.385764539543e-05,-8.152378728559e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.182000000000e-08
1.135178271533e-01,4.391139121481e-05,-8.162190923589e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.183000000000e-08
1.136560487831e-01,4.396513703420e-05,-8.172003118618e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.184000000000e-08
1.137942704129e-01,4.401888285358e-05,-8.181815313648e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.185000000000e-08
1.139324920427e-01,4.407262867297e-05,-8.191627508678e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.186000000000e-08
1.140707136725e-01,4.412637449235e-05,-8.201439703708e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.187000000000e-08
1.142089353023e-01,4.418012031173e-05,-8.211251898738e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.188000000000e-08
1.143471569321e-01,4.423386613112e-05,-8.221064093768e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.189000000000e-08
1.144853785618e-01,4.428761195050e-05,-8.230876288798e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.190000000000e-08
1.146236001916e-01,4.434135776989e-05,-8.240688483827e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.191000000000e-08
1.147618218214e-01,4.439510358927e-05,-8.250500678857e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.192000000000e-08
1.149000434512e-01,4.444884940866e-05,-8.260312873887e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.193000000000e-08
1.150382650810e-01,4.450259522804e-05,-8.270125068917e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.194000000000e-08
1.151764867108e-01,4.455634104742e-05,-8.279937263947e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.195000000000e-08
1.153147083406e-01,4.461008686681e-05,-8.289749458977e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.196000000000e-08
1.154529299704e-01,4.466383268619e-05,-8.299561654007e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.197000000000e-08
1.155911516002e-01,4.471757850558e-05,-8.309373849036e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.198000000000e-08
1.157293732299e-01,4.477132432496e-05,-8.319186044066e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.199000000000e-08
1.158675948597e-01,4.482507014435e-05,-8.328998239096e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.200000000000e-08
1.160058164895e-01,4.487881596373e-05,-8.338810434126e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.201000000000e-08
1.161440381193e-01,4.493256178311e-05,-8.348622629156e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.202000000000e-08
1.162822597491e-01,4.498630760250e-05,-8.358434824186e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.203000000000e-08
1.164204813789e-01,4.504005342188e-05,-8.368247019216e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.204000000000e-08
1.165587030087e-01,4.509379924127e-05,-8.378059214246e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.205000000000e-08
1.166969246385e-01,4.514754506065e-05,-8.387871409275e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.206000000000e-08
1.168351462683e-01,4.520129088004e-05,-8.397683604305e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.207000000000e-08
1.169733678980e-01,4.525503669942e-05,-8.407495799335e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.208000000000e-08
1.171115895278e-01,4.530878251880e-05,-8.417307994365e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.209000000000e-08
1.172498111576e-01,4.536252833819e-05,-8.427120189395e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.210000000000e-08
1.173880327874e-01,4.541627415757e-05,-8.436932384425e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.211000000000e-08
1.175262544172e-01,4.547001997696e-05,-8.446744579455e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.212000000000e-08
1.176644760470e-01,4.552376579634e-05,-8.456556774484e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.213000000000e-08
1.178026976768e-01,4.557751161573e-05,-8.466368969514e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.214000000000e-08
1.179409193066e-01,4.563125743511e-05,-8.476181164544e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.215000000000e-08
1.180791409364e-01,4.568500325449e-05,-8.485993359574e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.216000000000e-08
1.182173625661e-01,4.573874907388e-05,-8.495805554604e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.217000000000e-08
1.183555841959e-01,4.579249489326e-05,-8.505617749634e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.218000000000e-08
1.184938058257e-01,4.584624071265e-05,-8.515429944664e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.219000000000e-08
1.186320274555e-01,4.589998653203e-05,-8.525242139693e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.220000000000e-08
1.187702490853e-01,4.595373235142e-05,-8.535054334723e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.221000000000e-08
1.189084707151e-01,4.600747817080e-05,-8.544866529753e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.222000000000e-08
1.190466923449e-01,4.606122399018e-05,-8.554678724783e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.223000000000e-08
1.191849139747e-01,4.611496980957e-05,-8.564490919813e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.224000000000e-08
1.193231356045e-01,4.616871562895e-05,-8.574303114843e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.225000000000e-08
1.194613572342e-01,4.622246144834e-05,-8.584115309873e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.226000000000e-08
1.195995788640e-01,4.627620726772e-05,-8.593927504902e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.227000000000e-08
1.197378004938e-01,4.632995308711e-05,-8.603739699932e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.228000000000e-08
1.198760221236e-01,4.638369890649e-05,-8.613551894962e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.229000000000e-08
1.200142437534e-01,4.643744472587e-05,-8.623364089992e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.230000000000e-08
1.201524653832e-01,4.649119054526e-05,-8.633176285022e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.231000000000e-08
1.202906870130e-01,4.654493636464e-05,-8.642988480052e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.232000000000e-08
1.204289086428e-01,4.659868218403e-05,-8.652800675082e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.233000000000e-08
1.205671302726e-01,4.665242800341e-05,-8.662612870111e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.234000000000e-08
1.207053519023e-01,4.670617382280e-05,-8.672425065141e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.235000000000e-08
1.208435735321e-01,4.675991964218e-05,-8.682237260171e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.236000000000e-08
1.209817951619e-01,4.681366546156e-05,-8.692049455201e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.237000000000e-08
1.211200167917e-01,4.686741128095e-05,-8.701861650231e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.238000000000e-08
1.212582384215e-01,4.692115710033e-05,-8.711673845261e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.239000000000e-08
1.213964600513e-01,4.697490291972e-05,-8.721486040291e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.240000000000e-08
1.215346816811e-01,4.702864873910e-05,-8.731298235321e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.241000000000e-08
1.216729033109e-01,4.708239455849e-05,-8.741110430350e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.242000000000e-08
1.218111249407e-01,4.713614037787e-05,-8.750922625380e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.243000000000e-08
1.219493465704e-01,4.718988619725e-05,-8.760734820410e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.244000000000e-08
1.220875682002e-01,4.724363201664e-05,-8.770547015440e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.245000000000e-08
1.222257898300e-01,4.729737783602e-05,-8.780359210470e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.246000000000e-08
1.223640114598e-01,4.735112365541e-05,-8.790171405500e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.247000000000e-08
1.225022330896e-01,4.740486947479e-05,-8.799983600530e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.248000000000e-08
1.226404547194e-01,4.745861529418e-05,-8.809795795559e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.249000000000e-08
1.227786763492e-01,4.751236111356e-05,-8.819607990589e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.250000000000e-08
1.229168979790e-01,4.756610693294e-05,-8.829420185619e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.251000000000e-08
1.230551196088e-01,4.761985275233e-05,-8.839232380649e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.252000000000e-08
1.231933412385e-01,4.767359857171e-05,-8.849044575679e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.253000000000e-08
1.233315628683e-01,4.772734439110e-05,-8.858856770709e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.254000000000e-08
1.234697844981e-01,4.778109021048e-05,-8.868668965739e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.255000000000e-08
1.236080061279e-01,4.783483602987e-05,-8.878481160768e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.256000000000e-08
1.237462277577e-01,4.788858184925e-05,-8.888293355798e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.257000000000e-08
1.238844493875e-01,4.794232766863e-05,-8.898105550828e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.258000000000e-08
1.240226710173e-01,4.799607348802e-05,-8.907917745858e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.259000000000e-08
1.241608926471e-01,4.804981930740e-05,-8.917729940888e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.260000000000e-08
1.242991142769e-01,4.810356512679e-05,-8.927542135918e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.261000000000e-08
1.244373359066e-01,4.815731094617e-05,-8.937354330948e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.262000000000e-08
1.245755575364e-01,4.821105676556e-05,-8.947166525977e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.263000000000e-08
1.247137791662e-01,4.826480258494e-05,-8.956978721007e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.264000000000e-08
1.248520007960e-01,4.831854840432e-05,-8.966790916037e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.265000000000e-08
1.249902224258e-01,4.837229422371e-05,-8.976603111067e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.266000000000e-08
1.251284440556e-01,4.842604004309e-05,-8.986415306097e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.267000000000e-08
1.252666656854e-01,4.847978586248e-05,-8.996227501127e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.268000000000e-08
1.254048873152e-01,4.853353168186e-05,-9.006039696157e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.269000000000e-08
1.255431089450e-01,4.858727750125e-05,-9.015851891187e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.270000000000e-08
1.256813305747e-01,4.864102332063e-05,-9.025664086216e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.271000000000e-08
1.258195522045e-01,4.869476914001e-05,-9.035476281246e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.272000000000e-08
1.259577738343e-01,4.874851495940e-05,-9.045288476276e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.273000000000e-08
1.260959954641e-01,4.880226077878e-05,-9.055100671306e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.274000000000e-08
1.262342170939e-01,4.885600659817e-05,-9.064912866336e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.275000000000e-08
1.263724387237e-01,4.890975241755e-05,-9.074725061366e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.276000000000e-08
1.265106603535e-01,4.896349823694e-05,-9.084537256396e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.277000000000e-08
1.266488819833e-01,4.901724405632e-05,-9.094349451425e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.278000000000e-08
1.267871036131e-01,4.907098987570e-05,-9.104161646455e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.279000000000e-08
1.269253252428e-01,4.912473569509e-05,-9.113973841485e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.280000000000e-08
1.270635468726e-01,4.917848151447e-05,-9.123786036515e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.281000000000e-08
1.272017685024e-01,4.923222733386e-05,-9.133598231545e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.282000000000e-08
1.273399901322e-01,4.928597315324e-05,-9.143410426575e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.283000000000e-08
1.274782117620e-01,4.933971897263e-05,-9.153222621605e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.284000000000e-08
1.276164333918e-01,4.939346479201e-05,-9.163034816634e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.285000000000e-08
1.277546550216e-01,4.944721061139e-05,-9.172847011664e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.286000000000e-08
1.278928766514e-01,4.950095643078e-05,-9.182659206694e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.287000000000e-08
1.280310982812e-01,4.955470225016e-05,-9.192471401724e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.288000000000e-08
1.281693199109e-01,4.960844806955e-05,-9.202283596754e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.289000000000e-08
1.283075415407e-01,4.966219388893e-05,-9.212095791784e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.290000000000e-08
1.284457631705e-01,4.971593970832e-05,-9.221907986814e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.291000000000e-08
1.285839848003e-01,4.976968552770e-05,-9.231720181843e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.292000000000e-08
1.287222064301e-01,4.982343134708e-05,-9.241532376873e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.293000000000e-08
1.288604280599e-01,4.987717716647e-05,-9.251344571903e-04,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.294000000000e-08
