# magnet_name: BD-004
# timestamp: 2026-01-12_15-47-20
# filename: 2017-03-06_BD-004_teste
# 
# distance traveled[m]: 0.25
# particle_mass[MeV/c²]: 939.3
# particle_charge[e]: 1
# initial_kinetic_energy[MeV]: 1
# initial_position[m]: (-0.05, 0, 0)
# initial_velocity_direction: [1, 0, 0]
# initial_speed[m/s]: 1.3823e+07
# time_step[s]: 1.00e-11
# total_time[s]: 1.00e-07
# x(m), y(m), z(m), Vx(m/s), Vy(m/s), Vz(m/s), Bx(T), By(T), Bz(T), t(s)
5.813980439889e-01,2.258409898306e-04,-4.137647109967e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.568000000000e-08
5.815362656187e-01,2.258947356500e-04,-4.138628329470e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.569000000000e-08
5.816744872484e-01,2.259484814694e-04,-4.139609548973e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.570000000000e-08
5.818127088782e-01,2.260022272888e-04,-4.140590768476e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.571000000000e-08
5.819509305080e-01,2.260559731082e-04,-4.141571987979e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.572000000000e-08
5.820891521378e-01,2.261097189276e-04,-4.142553207482e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.573000000000e-08
5.822273737676e-01,2.261634647470e-04,-4.143534426985e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.574000000000e-08
5.823655953974e-01,2.262172105663e-04,-4.144515646488e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.575000000000e-08
5.825038170272e-01,2.262709563857e-04,-4.145496865991e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.576000000000e-08
5.826420386570e-01,2.263247022051e-04,-4.146478085494e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.577000000000e-08
5.827802602868e-01,2.263784480245e-04,-4.147459304997e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.578000000000e-08
5.829184819165e-01,2.264321938439e-04,-4.148440524500e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.579000000000e-08
5.830567035463e-01,2.264859396633e-04,-4.149421744003e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.580000000000e-08
5.831949251761e-01,2.265396854826e-04,-4.150402963506e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.581000000000e-08
5.833331468059e-01,2.265934313020e-04,-4.151384183009e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.582000000000e-08
5.834713684357e-01,2.266471771214e-04,-4.152365402512e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.583000000000e-08
5.836095900655e-01,2.267009229408e-04,-4.153346622015e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.584000000000e-08
5.837478116953e-01,2.267546687602e-04,-4.154327841518e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.585000000000e-08
5.838860333251e-01,2.268084145796e-04,-4.155309061021e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.586000000000e-08
5.840242549549e-01,2.268621603990e-04,-4.156290280524e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.587000000000e-08
5.841624765846e-01,2.269159062183e-04,-4.157271500027e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.588000000000e-08
5.843006982144e-01,2.269696520377e-04,-4.158252719530e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.589000000000e-08
5.844389198442e-01,2.270233978571e-04,-4.159233939033e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.590000000000e-08
5.845771414740e-01,2.270771436765e-04,-4.160215158536e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.591000000000e-08
5.847153631038e-01,2.271308894959e-04,-4.161196378039e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.592000000000e-08
5.848535847336e-01,2.271846353153e-04,-4.162177597542e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.593000000000e-08
5.849918063634e-01,2.272383811346e-04,-4.163158817045e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.594000000000e-08
5.851300279932e-01,2.272921269540e-04,-4.164140036548e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.595000000000e-08
5.852682496230e-01,2.273458727734e-04,-4.165121256051e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.596000000000e-08
5.854064712527e-01,2.273996185928e-04,-4.166102475554e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.597000000000e-08
5.855446928825e-01,2.274533644122e-04,-4.167083695057e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.598000000000e-08
5.856829145123e-01,2.275071102316e-04,-4.168064914560e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.599000000000e-08
5.858211361421e-01,2.275608560509e-04,-4.169046134063e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.600000000000e-08
5.859593577719e-01,2.276146018703e-04,-4.170027353566e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.601000000000e-08
5.860975794017e-01,2.276683476897e-04,-4.171008573069e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.602000000000e-08
5.862358010315e-01,2.277220935091e-04,-4.171989792572e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.603000000000e-08
5.863740226613e-01,2.277758393285e-04,-4.172971012075e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.604000000000e-08
5.865122442911e-01,2.278295851479e-04,-4.173952231578e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.605000000000e-08
5.866504659208e-01,2.278833309673e-04,-4.174933451081e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.606000000000e-08
5.867886875506e-01,2.279370767866e-04,-4.175914670584e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.607000000000e-08
5.869269091804e-01,2.279908226060e-04,-4.176895890087e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.608000000000e-08
5.870651308102e-01,2.280445684254e-04,-4.177877109590e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.609000000000e-08
5.872033524400e-01,2.280983142448e-04,-4.178858329093e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.610000000000e-08
5.873415740698e-01,2.281520600642e-04,-4.179839548596e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.611000000000e-08
5.874797956996e-01,2.282058058836e-04,-4.180820768099e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.612000000000e-08
5.876180173294e-01,2.282595517029e-04,-4.181801987602e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.613000000000e-08
5.877562389592e-01,2.283132975223e-04,-4.182783207105e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.614000000000e-08
5.878944605889e-01,2.283670433417e-04,-4.183764426608e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.615000000000e-08
5.880326822187e-01,2.284207891611e-04,-4.184745646111e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.616000000000e-08
5.881709038485e-01,2.284745349805e-04,-4.185726865614e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.617000000000e-08
5.883091254783e-01,2.285282807999e-04,-4.186708085117e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.618000000000e-08
5.884473471081e-01,2.285820266192e-04,-4.187689304619e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.619000000000e-08
5.885855687379e-01,2.286357724386e-04,-4.188670524122e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.620000000000e-08
5.887237903677e-01,2.286895182580e-04,-4.189651743625e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.621000000000e-08
5.888620119975e-01,2.287432640774e-04,-4.190632963128e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.622000000000e-08
5.890002336273e-01,2.287970098968e-04,-4.191614182631e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.623000000000e-08
5.891384552570e-01,2.288507557162e-04,-4.192595402134e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.624000000000e-08
5.892766768868e-01,2.289045015356e-04,-4.193576621637e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.625000000000e-08
5.894148985166e-01,2.289582473549e-04,-4.194557841140e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.626000000000e-08
5.895531201464e-01,2.290119931743e-04,-4.195539060643e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.627000000000e-08
5.896913417762e-01,2.290657389937e-04,-4.196520280146e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.628000000000e-08
5.898295634060e-01,2.291194848131e-04,-4.197501499649e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.629000000000e-08
5.899677850358e-01,2.291732306325e-04,-4.198482719152e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.630000000000e-08
5.901060066656e-01,2.292269764519e-04,-4.199463938655e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.631000000000e-08
5.902442282954e-01,2.292807222712e-04,-4.200445158158e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.632000000000e-08
5.903824499252e-01,2.293344680906e-04,-4.201426377661e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.633000000000e-08
5.905206715549e-01,2.293882139100e-04,-4.202407597164e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.634000000000e-08
5.906588931847e-01,2.294419597294e-04,-4.203388816667e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.635000000000e-08
5.907971148145e-01,2.294957055488e-04,-4.204370036170e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.636000000000e-08
5.909353364443e-01,2.295494513682e-04,-4.205351255673e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.637000000000e-08
5.910735580741e-01,2.296031971875e-04,-4.206332475176e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.638000000000e-08
5.912117797039e-01,2.296569430069e-04,-4.207313694679e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.639000000000e-08
5.913500013337e-01,2.297106888263e-04,-4.208294914182e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.640000000000e-08
5.914882229635e-01,2.297644346457e-04,-4.209276133685e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.641000000000e-08
5.916264445933e-01,2.298181804651e-04,-4.210257353188e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.642000000000e-08
5.917646662230e-01,2.298719262845e-04,-4.211238572691e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.643000000000e-08
5.919028878528e-01,2.299256721039e-04,-4.212219792194e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.644000000000e-08
5.920411094826e-01,2.299794179232e-04,-4.213201011697e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.645000000000e-08
5.921793311124e-01,2.300331637426e-04,-4.214182231200e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.646000000000e-08
5.923175527422e-01,2.300869095620e-04,-4.215163450703e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.647000000000e-08
5.924557743720e-01,2.301406553814e-04,-4.216144670206e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.648000000000e-08
5.925939960018e-01,2.301944012008e-04,-4.217125889709e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.649000000000e-08
5.927322176316e-01,2.302481470202e-04,-4.218107109212e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.650000000000e-08
5.928704392614e-01,2.303018928395e-04,-4.219088328715e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.651000000000e-08
5.930086608911e-01,2.303556386589e-04,-4.220069548218e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.652000000000e-08
5.931468825209e-01,2.304093844783e-04,-4.221050767721e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.653000000000e-08
5.932851041507e-01,2.304631302977e-04,-4.222031987224e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.654000000000e-08
5.934233257805e-01,2.305168761171e-04,-4.223013206727e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.655000000000e-08
5.935615474103e-01,2.305706219365e-04,-4.223994426230e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.656000000000e-08
5.936997690401e-01,2.306243677559e-04,-4.224975645733e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.657000000000e-08
5.938379906699e-01,2.306781135752e-04,-4.225956865236e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.658000000000e-08
5.939762122997e-01,2.307318593946e-04,-4.226938084739e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.659000000000e-08
5.941144339295e-01,2.307856052140e-04,-4.227919304242e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.660000000000e-08
5.942526555592e-01,2.308393510334e-04,-4.228900523745e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.661000000000e-08
5.943908771890e-01,2.308930968528e-04,-4.229881743248e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.662000000000e-08
5.945290988188e-01,2.309468426722e-04,-4.230862962751e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.663000000000e-08
5.946673204486e-01,2.310005884915e-04,-4.231844182254e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.664000000000e-08
5.948055420784e-01,2.310543343109e-04,-4.232825401757e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.665000000000e-08
5.949437637082e-01,2.311080801303e-04,-4.233806621260e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.666000000000e-08
5.950819853380e-01,2.311618259497e-04,-4.234787840763e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.667000000000e-08
5.952202069678e-01,2.312155717691e-04,-4.235769060266e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.668000000000e-08
5.953584285976e-01,2.312693175885e-04,-4.236750279769e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.669000000000e-08
5.954966502273e-01,2.313230634078e-04,-4.237731499272e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.670000000000e-08
5.956348718571e-01,2.313768092272e-04,-4.238712718775e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.671000000000e-08
5.957730934869e-01,2.314305550466e-04,-4.239693938278e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.672000000000e-08
5.959113151167e-01,2.314843008660e-04,-4.240675157781e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.673000000000e-08
5.960495367465e-01,2.315380466854e-04,-4.241656377284e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.674000000000e-08
5.961877583763e-01,2.315917925048e-04,-4.242637596787e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.675000000000e-08
5.963259800061e-01,2.316455383242e-04,-4.243618816290e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.676000000000e-08
5.964642016359e-01,2.316992841435e-04,-4.244600035793e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.677000000000e-08
5.966024232657e-01,2.317530299629e-04,-4.245581255296e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.678000000000e-08
5.967406448954e-01,2.318067757823e-04,-4.246562474799e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.679000000000e-08
5.968788665252e-01,2.318605216017e-04,-4.247543694302e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.680000000000e-08
5.970170881550e-01,2.319142674211e-04,-4.248524913805e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.681000000000e-08
5.971553097848e-01,2.319680132405e-04,-4.249506133308e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.682000000000e-08
5.972935314146e-01,2.320217590598e-04,-4.250487352811e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.683000000000e-08
5.974317530444e-01,2.320755048792e-04,-4.251468572314e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.684000000000e-08
5.975699746742e-01,2.321292506986e-04,-4.252449791817e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.685000000000e-08
5.977081963040e-01,2.321829965180e-04,-4.253431011320e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.686000000000e-08
5.978464179338e-01,2.322367423374e-04,-4.254412230823e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.687000000000e-08
5.979846395635e-01,2.322904881568e-04,-4.255393450326e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.688000000000e-08
5.981228611933e-01,2.323442339761e-04,-4.256374669829e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.689000000000e-08
5.982610828231e-01,2.323979797955e-04,-4.257355889331e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.690000000000e-08
5.983993044529e-01,2.324517256149e-04,-4.258337108834e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.691000000000e-08
5.985375260827e-01,2.325054714343e-04,-4.259318328337e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.692000000000e-08
5.986757477125e-01,2.325592172537e-04,-4.260299547840e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.693000000000e-08
5.988139693423e-01,2.326129630731e-04,-4.261280767343e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.694000000000e-08
5.989521909721e-01,2.326667088925e-04,-4.262261986846e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.695000000000e-08
5.990904126019e-01,2.327204547118e-04,-4.263243206349e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.696000000000e-08
5.992286342316e-01,2.327742005312e-04,-4.264224425852e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.697000000000e-08
5.993668558614e-01,2.328279463506e-04,-4.265205645355e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.698000000000e-08
5.995050774912e-01,2.328816921700e-04,-4.266186864858e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.699000000000e-08
5.996432991210e-01,2.329354379894e-04,-4.267168084361e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.700000000000e-08
5.997815207508e-01,2.329891838088e-04,-4.268149303864e-03,1.382216297889e+07,5.374581938429e+03,-9.812195029862e+04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.701000000000e-08
